channel_id,video_title,video_title_clean,video_id,published,video_views,video_madeforkids,video_likes,video_comment_count,video_length,video_description,video_tags,sentiment
UCaPrv_BwRFvpIsSnXSmGt0w,Does Fat Biking Suck?! | The Harsh Facts About Fat Tire Bicycles,Does Fat Biking Suck The Harsh Facts About Fat Tire Bicycles,4rJb2X3fVYg,2022-02-22T19:00:01Z,35163,False,616,95,8:58,"6 months ago I moved to Vermont and I learned very quickly that the mountain biking season ends very abruptly up here.  Once the mountain bike trails are shut down you basically have two options, hit the slopes or get a fat bike.  Since I am a mountain biker, the fat bike made the most sense, but there are generally two very different opinions of fat bikes out there.  Either fat bikes rule, or fat bikes suck!  It was time to figure it our for myself, so I linked up with Matt from Bootlegger bikes and hit the trails! 

Enjoy the video and be sure to leave a comment below and subscribe for more! 

- Bootleggers Bikes: www.bootleggerbikes.com

- East Burke Sports: https://www.eastburkesports.com/

- Strava Link: https://www.strava.com/activities/6611100339

#fatbikes #fatbiking #trekfarley7 #kingdomtrails #bootleggerbikes

- My Ride: https://dirtlab-usa.com/
- Check out the Nobl Carbon Wheels I run: https://bit.ly/2VnRga7
- Want to protect your wheels?: www.cushcore.com
- Check out my favorite pads: www.g-form.com
- My riding gear?: www.100percent.com
- My favorite riding snack?: www.untapped.cc
- Coffee fan?: www.atomicroastery.com
- Need some delicious protein for recovery?: www.ascentprotein.com

MTB Travel Review on Instagram:
- https://www.instagram.com/mtbtravelreview/

MTB Travel Review on Facebook:
- https://www.facebook.com/MTBTravelReview/","['mtb travel review', 'Mountain bike travel review', 'fat biking', 'how to fat bike', 'does fat biking suck', 'how to fatbike', 'are fat bikes cool', 'best fat bike', 'learning to fat bike', 'fat biking near me', 'kingdom trails', 'bootlegger bikes', 'fatbiking', 'trek farley 7', 'fat bike lesson', 'what is a fat bike good for', 'is riding a fat bike fun', 'what is winter fat biking', 'fat tire snow biking', 'snow biking', 'snow riding', 'winter fat biking', 'winter fat bikes', 'vermont', 'fat biking kingdom trails']",0.9965
UCaPrv_BwRFvpIsSnXSmGt0w,Enduro Racing 101: A Behind The Scenes Look At Enduro Mountain Bike Racing,Enduro Racing 101 A Behind The Scenes Look At Enduro Mountain Bike Racing,O05ZbamdjwA,2021-12-20T21:00:17Z,3427,False,143,38,22:41,"Enduro racing is the hottest thing out there right now in the mountain bike world, but most people have never been to a race and seen what a real weekend is all about.  Yes, enduro racing can be demanding, extreme, and even dangerous at times, but at the end of the day it's an amazing time with friends sharing what you love best.  Whether you are thinking about getting into enduro racing or just wonder what happens behind the scenes, this video will show you what it's all about.  

Enjoy the video and be sure to leave a comment below and subscribe for more! 

Sugarbush Resort Website: https://www.sugarbush.com/

Eastern States Cup Enduro Series: http://www.easternstatescup.com/

#Enduroracing #enduro #mtbracing #enduromtb

My Ride: https://dirtlab-usa.com/

Check out this link to see the Nobl Carbon Wheels I run: https://bit.ly/2VnRga7

Instagram:
https://www.instagram.com/mtbtravelreview/

Facebook:
https://www.facebook.com/MTBTravelReview/

Links to the full G-Form pad line up that I use below! 
(Disclaimer: As an Amazon Associate I earn from qualifying purchases.)

Eline Knee Pads: https://amzn.to/37riiE2
Eline Elbow Pads: https://amzn.to/37riiE2
Pro-X2 Knee Pads: https://amzn.to/37riiE2
Pro-X2 Elbow Pads: https://amzn.to/3ubHice
Pro-X Compression Shirt: https://amzn.to/3bjwVKq
Men's Elite Bike Liner Shorts: https://amzn.to/2OOh1Ao
Elite Knee Guard: https://amzn.to/3k239hA
Pro Trail Gloves: https://amzn.to/3doK9IS
Sorata Trail Gloves: https://amzn.to/37nrB7T","['mtb travel review', 'Mountain bike travel review']",0.9973
UCaPrv_BwRFvpIsSnXSmGt0w,Bolton Valley is now lift access!  The Vermont gnar you need in 2022.,Bolton Valley is now lift access The Vermont gnar you need in 2022,zQHYObmnuh8,2021-11-16T17:53:53Z,3814,False,111,18,13:6,"Bolton Valley used to be a mythical creature that was only accessible to those who had the quad power to pedal up and conquer the trails.  In early 2021, everything changed!  Bolton Valley is now running full time lift access when in season, and let me tell you, you need to add this to your list for 2022 travels.  These trails remain some of the most unique, demanding, and all around fun trails that I have ever ridden.  Bolton's work on these trails is continuing through 2022 with more approachable trails for beginners and some other really cool projects. 

Enjoy the video and be sure to leave a comment below and subscribe for more! 

Bolton Valley's Website: https://www.boltonvalley.com/summer/mountain-biking/mtb-trails-map/

Strava Activity: https://www.strava.com/activities/6117916924

#boltonvalley #mtbvt #mtbvermont #downhillmtb #EnduroMTB

My Ride: https://dirtlab-usa.com/

Check out this link to see the Nobl Carbon Wheels I run: https://bit.ly/2VnRga7

Instagram:
https://www.instagram.com/mtbtravelreview/

Facebook:
https://www.facebook.com/MTBTravelReview/

Links to the full G-Form pad line up that I use below! 
(Disclaimer: As an Amazon Associate I earn from qualifying purchases.)

Eline Knee Pads: https://amzn.to/37riiE2
Eline Elbow Pads: https://amzn.to/37riiE2
Pro-X2 Knee Pads: https://amzn.to/37riiE2
Pro-X2 Elbow Pads: https://amzn.to/3ubHice
Pro-X Compression Shirt: https://amzn.to/3bjwVKq
Men's Elite Bike Liner Shorts: https://amzn.to/2OOh1Ao
Elite Knee Guard: https://amzn.to/3k239hA
Pro Trail Gloves: https://amzn.to/3doK9IS
Sorata Trail Gloves: https://amzn.to/37nrB7T","['mtb travel review', 'Mountain bike travel review', 'bolton valley', 'mountain biking bolton valley', 'bolton valley mountain bike trails', 'bolton valley mtb trails', 'mtbing bolton valley', 'bolton valley lift access trails', 'lift access mtb trails in vermont', 'downhill mtb', 'enduro mtb', 'mtb downhill', 'downhill mountain biking', 'bolton valley trails', 'mountain biking at bolton valley', 'best lift access trails in vermont', 'top mountain bike trails in vermont', 'lift access near burlington vermont']",0.828
UCaPrv_BwRFvpIsSnXSmGt0w,"THIS IS HOME: Then, Now, and What's to Come!",THIS IS HOME Then Now and Whats to Come,CrBertLPK7Q,2021-11-08T14:30:05Z,2365,False,202,54,5:45,"For those of you that have been following along, THANK YOU!  This channel has come a long way in the last couple of years and I am excited to keep pushing forward.  Over the last few months my girlfriend and I made a big move to our new home in Vermont and I can't wait to start the next chapter at home and on the channel.   Keep following along for more! 

#vermont #vt #thisishome

Enjoy the video and be sure to leave a comment below and subscribe for more! 

My Ride: https://dirtlab-usa.com/

Check out this link to see the Nobl Carbon Wheels I run: https://bit.ly/2VnRga7

Instagram:
https://www.instagram.com/mtbtravelre...

Facebook:
https://www.facebook.com/MTBTravelRev...

Links to the full G-Form pad line up that I use below! 
(Disclaimer: As an Amazon Associate I earn from qualifying purchases.)

Eline Knee Pads: https://amzn.to/37riiE2
Eline Elbow Pads: https://amzn.to/37riiE2
Pro-X2 Knee Pads: https://amzn.to/37riiE2
Pro-X2 Elbow Pads: https://amzn.to/3ubHice
Pro-X Compression Shirt: https://amzn.to/3bjwVKq
Men's Elite Bike Liner Shorts: https://amzn.to/2OOh1Ao
Elite Knee Guard: https://amzn.to/3k239hA
Pro Trail Gloves: https://amzn.to/3doK9IS
Sorata Trail Gloves: https://amzn.to/37nrB7T","['mtb travel review', 'Mountain bike travel review', 'mountain biking in vermont', 'vermont mountain bike trails', 'best trails in vermont', 'vermont mtb trails', 'top mountain bike trails in vermont', 'top mtb trails in vermont', 'vt mtb trails', 'mtbvt', 'vmba', 'mountain biking', 'mountain bike', 'mtb', 'mountain bike video', 'mtb video', 'downhill mtb', 'enduro mtb', 'mountin bike', 'bikes']",0.9985
UCaPrv_BwRFvpIsSnXSmGt0w,Sugarloaf - FULL SEND | BRAND NEW Enduro Mountain Bike Trails,Sugarloaf FULL SEND BRAND NEW Enduro Mountain Bike Trails,BEsmKLfIM3s,2021-09-08T18:30:14Z,8217,False,167,17,13:52,"Sugarloaf has enduro trails?! Yup! Sugarloaf's enduro MTB scene is back in action with Adam Craig and a massive crew of volunteers at the helm.  The trails are now open to the public, but remain pedal access only.  There are currently 4 enduro trails, which are all listed on Trailforks.  Be advised, both the enduro and DH trails are all brand new trails, built with racing and water management in mind, and are still under construction, so ride with caution.

We spent two days on the mountain digging and riding, and I can honestly say this will be the best ESC venue of the year and some of the best trails that I have personally ridden in the Northeast.  Raw, janky, fast, and steep; you don't want to miss this one!   In addition to the upcoming ESC race, the EWS will be making it's way to the mountain in August of 2022, so expect things to keep getting better between now and then! 

A huge thank you to Sugarloaf Mountain, Brenna Herridge, Adam Craig, the entire ESC family, and all of the riders who showed up to shred and dig.  The community is growing and I am humbled to be able to be a part of it and share with everyone.  

Enjoy the video and be sure to leave a comment below and subscribe for more! 

Sugarloaf Website: https://www.sugarloaf.com/summer-activities/mountain-biking

ESC Registration Site: http://www.easternstatescup.com/sugarloaf-me/

EWS Sugarloaf Event Info: https://www.enduroworldseries.com/race/ews-round-9/EWSSugarloaf/202191/

#Sugarloaf #ESC #EWS #MTB #EnduroMTB

My Ride: https://dirtlab-usa.com/

Check out this link to see the Nobl Carbon Wheels I run: https://bit.ly/2VnRga7

Instagram:
https://www.instagram.com/mtbtravelreview/

Facebook:
https://www.facebook.com/MTBTravelReview/

Links to the full G-Form pad line up that I use below! 
(Disclaimer: As an Amazon Associate I earn from qualifying purchases.)

Eline Knee Pads: https://amzn.to/37riiE2
Eline Elbow Pads: https://amzn.to/37riiE2
Pro-X2 Knee Pads: https://amzn.to/37riiE2
Pro-X2 Elbow Pads: https://amzn.to/3ubHice
Pro-X Compression Shirt: https://amzn.to/3bjwVKq
Men's Elite Bike Liner Shorts: https://amzn.to/2OOh1Ao
Elite Knee Guard: https://amzn.to/3k239hA
Pro Trail Gloves: https://amzn.to/3doK9IS
Sorata Trail Gloves: https://amzn.to/37nrB7T","['sugarloaf mountain', 'sugarloaf enduro mountain bike trails', 'sugarloaf enduro mtb trails', 'enduro mtb trails at sugarloaf', 'enduro mountain bike trails sugarloaf', 'mountain biking sugarloaf maine', 'sugarloaf mtb trails', 'sugarloaf downhill trails', 'downhill mountain bike trails sugarloaf', 'sugarloaf mtn bike trails', 'sugarloaf mtb enduro trails', 'ews sugarloaf', 'esc sugarloaf', 'ews 2022 sugarloaf mountain', 'sugarloaf in 3 minutes', 'sugar loaf mtb', 'sugar loaf bike trails', 'mtb trails in maine']",0.7358
UCaPrv_BwRFvpIsSnXSmGt0w,Sugarloaf in 3 Minutes | BRAND NEW Enduro Mountain Bike Trails,Sugarloaf in 3 Minutes BRAND NEW Enduro Mountain Bike Trails,I3GkwO0eHaU,2021-08-24T23:00:11Z,5075,False,147,45,3:58,"Sugarloaf has enduro trails?! Yup! Sugarloaf's enduro MTB scene is back in action with Adam Craig and a massive crew of volunteers at the helm.  The trails are now open to the public, but remain pedal access only.  There are currently 4 enduro trails, which are all listed on Trailforks.  Be advised, both the enduro and DH trails are all brand new trails, built with racing and water management in mind, and are still under construction, so ride with caution.

We spent two days on the mountain digging and riding, and I can honestly say this will be the best ESC venue of the year and some of the best trails that I have personally ridden in the Northeast.  Raw, janky, fast, and steep; you don't want to miss this one!   In addition to the upcoming ESC race, the EWS will be making it's way to the mountain in August of 2022, so expect things to keep getting better between now and then! 

A huge thank you to Sugarloaf Mountain, Brenna Herridge, Adam Craig, the entire ESC family, and all of the riders who showed up to shred and dig.  The community is growing and I am humbled to be able to be a part of it and share with everyone.  

Enjoy the video and be sure to leave a comment below and subscribe for more! 

Sugarloaf Website: https://www.sugarloaf.com/summer-activities/mountain-biking

ESC Registration Site: http://www.easternstatescup.com/sugarloaf-me/

EWS Sugarloaf Event Info: https://www.enduroworldseries.com/race/ews-round-9/EWSSugarloaf/202191/

#Sugarloaf #ESC #EWS #MTB #EnduroMTB

My Ride: https://dirtlab-usa.com/

Check out this link to see the Nobl Carbon Wheels I run: https://bit.ly/2VnRga7

Instagram:
https://www.instagram.com/mtbtravelreview/

Facebook:
https://www.facebook.com/MTBTravelReview/

Links to the full G-Form pad line up that I use below! 
(Disclaimer: As an Amazon Associate I earn from qualifying purchases.)

Eline Knee Pads: https://amzn.to/37riiE2
Eline Elbow Pads: https://amzn.to/37riiE2
Pro-X2 Knee Pads: https://amzn.to/37riiE2
Pro-X2 Elbow Pads: https://amzn.to/3ubHice
Pro-X Compression Shirt: https://amzn.to/3bjwVKq
Men's Elite Bike Liner Shorts: https://amzn.to/2OOh1Ao
Elite Knee Guard: https://amzn.to/3k239hA
Pro Trail Gloves: https://amzn.to/3doK9IS
Sorata Trail Gloves: https://amzn.to/37nrB7T","['sugarloaf mountain', 'sugarloaf enduro mountain bike trails', 'sugarloaf enduro mtb trails', 'enduro mtb trails at sugarloaf', 'enduro mountain bike trails sugarloaf', 'mountain biking sugarloaf maine', 'sugarloaf mtb trails', 'sugarloaf downhill trails', 'downhill mountain bike trails sugarloaf', 'sugarloaf mtn bike trails', 'sugarloaf mtb enduro trails', 'ews sugarloaf', 'esc sugarloaf', 'ews 2022 sugarloaf mountain', 'sugarloaf in 3 minutes', 'sugar loaf mtb', 'sugar loaf bike trails', 'mtb trails in maine']",0.9978
UCaPrv_BwRFvpIsSnXSmGt0w,"Slate Valley Trails | 40+ Miles of Hand Build MTB Trails | Poultney, VT",Slate Valley Trails 40 Miles of Hand Build MTB Trails Poultney VT,28CYwyZU3Cc,2021-08-20T00:15:01Z,2728,False,113,26,16:34,"The Slate Valley Trail system is a culmination of community support, incredible VT backcountry, and amazing trail work by the Sustainable Trailworks team.  The network currently consists of over 40 miles of hand built rolling single track with many more miles to come.  Hardy Avery and the Sustainable Trailworks team have done an incredible job of building trails that will not only last forever, but are also an absolute blast to ride and will keep you pedaling for more.  Make sure you check this place out if you are ever in the area and donate to support if you can!  

https://slatevalleytrails.org/donate

www.sustainabletrailworks.com

Enjoy the video and be sure to leave a comment below and subscribe for more! 

Music By: Still Water Blackball
Tracks Used: Waterside & Light
Spotify: https://open.spotify.com/artist/0was6FDduDtII1TMguNtsQ
IG: https://www.instagram.com/stillwaterblackball/

#slatevalleytrails #sustainabletrailworks #mtbvt #EnduroMTB #mtbtrails

Strava Activities: 
https://www.strava.com/activities/5338520735
https://www.strava.com/activities/5340466947

My Ride: https://dirtlab-usa.com/

Check out this link to see the Nobl Carbon Wheels I run: https://bit.ly/2VnRga7

Instagram:
https://www.instagram.com/mtbtravelreview/

Facebook:
https://www.facebook.com/MTBTravelReview/

Links to the full G-Form pad line up that I use below! 
(Disclaimer: As an Amazon Associate I earn from qualifying purchases.)

Eline Knee Pads: https://amzn.to/37riiE2
Eline Elbow Pads: https://amzn.to/37riiE2
Pro-X2 Knee Pads: https://amzn.to/37riiE2
Pro-X2 Elbow Pads: https://amzn.to/3ubHice
Pro-X Compression Shirt: https://amzn.to/3bjwVKq
Men's Elite Bike Liner Shorts: https://amzn.to/2OOh1Ao
Elite Knee Guard: https://amzn.to/3k239hA
Pro Trail Gloves: https://amzn.to/3doK9IS
Sorata Trail Gloves: https://amzn.to/37nrB7T

00:00 Intro
01:21 Carnie
03:06 Scrambler
4:04 Carnie (South)
05:30 Fairground Connector
6:30 Porcupine
07:43 Rocky Ridge
08:47 Hunker Down
12:19 Porcupine (South)
13:06 Upper Birdy
14:14 Lower Birdy
15:15 Outtro","['mtb travel review', 'Mountain bike travel review', 'slate valley trails', 'slate valley epic', 'slate valley trail system', 'mtbvt', 'mountain biking in vermont', 'top mountain bike trails in vermont', 'vermont mountain bike trails', 'slate valley region mtb trails', 'mountain biking in the slate valley region', 'slate valley mountain biking', 'best mountain bike trails in vermont', 'vmba', 'vermont mountain bike association', 'sustainable trailworks', 'enduro mtb', 'cross country mtb', 'mtb trails', 'mountain bike']",0.9933
UCaPrv_BwRFvpIsSnXSmGt0w,How To Get Sponsored | Everything you need to know about sponsorships!,How To Get Sponsored Everything you need to know about sponsorships,RGJOXuh4JRU,2021-07-22T01:00:12Z,3072,False,127,11,12:32,"Sponsorships.  I always get a ton of questions about sponsors; ""How do I get sponsored?"", ""Do you get paid?"", ""Why should I listen to your review if you are sponsored?"".  In this video, I answer all of the questions and show you from start to finish how sponsorships work and how to get sponsors of your own.

Enjoy the video and please do leave a comment if you have any questions or anything to add! 

#sponsorship #sponsoredathlete #howtogetsponsored #sponsors

A huge THANKS to all of my sponsors:
My Ride: https://dirtlab-usa.com/
Nobl Carbon Wheels: https://bit.ly/2VnRga7
Precision Hydration: www.precisionhydration.com
Untapped Maple: www.untapped.cc
G-Form Pads: www.Gform.com
Cushcore Tire Inserts: www.cushcore.com
GoPro Cameras: www.GoPro.com
Ride 100% Gear: www.100percent.com
Ascent Protein: www.ascentprotein.com
My Trainer: www.cyclecraftfitness.com

Instagram:
https://www.instagram.com/mtbtravelreview/

Facebook:
https://www.facebook.com/MTBTravelReview/

Links to the full G-Form pad line up that I use below! 
(Disclaimer: As an Amazon Associate I earn from qualifying purchases.)

Eline Knee Pads: https://amzn.to/37riiE2
Eline Elbow Pads: https://amzn.to/37riiE2
Pro-X2 Knee Pads: https://amzn.to/37riiE2
Pro-X2 Elbow Pads: https://amzn.to/3ubHice
Pro-X Compression Shirt: https://amzn.to/3bjwVKq
Men's Elite Bike Liner Shorts: https://amzn.to/2OOh1Ao
Elite Knee Guard: https://amzn.to/3k239hA
Pro Trail Gloves: https://amzn.to/3doK9IS
Sorata Trail Gloves: https://amzn.to/37nrB7T

00:00 Intro
1:08 Sponsorship Basics
5:00 How to get sponsored
9:27 I have sponsors. Now What?
11:55 Outtro","['mtb travel review', 'sponsors', 'sponsorship', 'sponsorships', 'how to get sponsored', 'how do I get sponsored', 'how to get sponsors', 'sponsored athletes', 'do sponsors make money', 'getting sponsored', 'sponsor resume', 'sponsorship resume', 'how do sponsorships work', 'product reviews', 'influencers', 'how to become an influener', 'brand ambassadors', 'how to become a brand ambassador', 'being a brand ambassador', 'do influencers make money', 'how to be an influencer', 'how to be a brand ambassador', 'influencer how to']",0.9874
UCaPrv_BwRFvpIsSnXSmGt0w,Arrowhead Enduro Trails | The best NH enduro trails you've never heard of!,Arrowhead Enduro Trails The best NH enduro trails youve never heard of,Ve77qQFGwM8,2021-07-08T00:00:06Z,1974,False,76,20,12:38,"The hunt for epic racing venues is on with racing back in full swing.  This year the Eastern States Cup has added Arrowhead Recreation Area to the line up, so naturally we had to go see what it was all about.  I am happy to say that after a day of shredding it is very clear that Arrowhead is up to the enduro race task!  The trails?  Steep, fresh loam, booters, and jank.  The climb?  Just painful enough to make it all worth it.  You aren't going to want to miss this race, and even if you don't race, make the trip when you can because this place is well worth a visit.  

Enjoy the video and be sure to leave a comment below and subscribe for more! 

#arrowheadrecreationarea #ESC #MaxxisESC #MTB #EnduroMTB #enduro

Strava Activity: 
https://www.strava.com/activities/5524118421
https://www.strava.com/activities/5524120478

My Ride: https://dirtlab-usa.com/

Check out this link to see the Nobl Carbon Wheels I run: https://bit.ly/2VnRga7

Instagram:
https://www.instagram.com/mtbtravelreview/

Facebook:
https://www.facebook.com/MTBTravelReview/

Links to the full G-Form pad line up that I use below! 
(Disclaimer: As an Amazon Associate I earn from qualifying purchases.)

Eline Knee Pads: https://amzn.to/37riiE2
Eline Elbow Pads: https://amzn.to/37riiE2
Pro-X2 Knee Pads: https://amzn.to/37riiE2
Pro-X2 Elbow Pads: https://amzn.to/3ubHice
Pro-X Compression Shirt: https://amzn.to/3bjwVKq
Men's Elite Bike Liner Shorts: https://amzn.to/2OOh1Ao
Elite Knee Guard: https://amzn.to/3k239hA
Pro Trail Gloves: https://amzn.to/3doK9IS
Sorata Trail Gloves: https://amzn.to/37nrB7T","['mtb travel review', 'Mountain bike travel review', 'arrowhead recreation area', 'arrowhead recreational area', 'arrowhead mountain bike trails', 'arrowhead mtb trails', 'mtb nh', 'best mtb trails in new hampshire', 'enduro mountain bike trails', 'enduro mtb', 'mountain biking', 'eastern states cup race arrowhead', 'arrowhead esc race', 'claremont cycle depot', 'claremont cycles', 'nemba', 'mtbing in new hampshire', 'dirtlab usa', 'arrow head bike trails', 'arrowhead enduro trails', 'mtb', 'claremont nh', 'enduro trails']",0.8257
UCaPrv_BwRFvpIsSnXSmGt0w,Arrowhead In 3 Minutes | Mountain Biking Fresh Steep Loam in New Hampshire,Arrowhead In 3 Minutes Mountain Biking Fresh Steep Loam in New Hampshire,snFLIaL8G08,2021-06-30T18:30:28Z,3398,False,98,20,3:29,"The hunt for epic racing venues is on with racing back in full swing.  This year the Eastern States Cup has added Arrowhead Recreation Area to the line up, so naturally we had to go see what it was all about.  I am happy to say that after a day of shredding it is very clear that Arrowhead is up to the enduro race task!  The trails?  Steep, fresh loam, booters, and jank.  The climb?  Just painful enough to make it all worth it.  You aren't going to want to miss this race, and even if you don't race, make the trip when you can because this place is well worth a visit.  

Enjoy the video and be sure to leave a comment below and subscribe for more! 

#arrowheadrecreationarea #ESC #MaxxisESC #MTB #EnduroMTB

Strava Activity: 
https://www.strava.com/activities/5524118421
https://www.strava.com/activities/5524120478

My Ride: https://dirtlab-usa.com/

Check out this link to see the Nobl Carbon Wheels I run: https://bit.ly/2VnRga7

Instagram:
https://www.instagram.com/mtbtravelreview/

Facebook:
https://www.facebook.com/MTBTravelReview/

Links to the full G-Form pad line up that I use below! 
(Disclaimer: As an Amazon Associate I earn from qualifying purchases.)

Eline Knee Pads: https://amzn.to/37riiE2
Eline Elbow Pads: https://amzn.to/37riiE2
Pro-X2 Knee Pads: https://amzn.to/37riiE2
Pro-X2 Elbow Pads: https://amzn.to/3ubHice
Pro-X Compression Shirt: https://amzn.to/3bjwVKq
Men's Elite Bike Liner Shorts: https://amzn.to/2OOh1Ao
Elite Knee Guard: https://amzn.to/3k239hA
Pro Trail Gloves: https://amzn.to/3doK9IS
Sorata Trail Gloves: https://amzn.to/37nrB7T","['mtb travel review', 'Mountain bike travel review', 'arrowhead recreation area', 'arrowhead recreational area', 'arrowhead mountain bike trails', 'arrowhead mtb trails', 'mtb nh', 'best mtb trails in new hampshire', 'enduro mountain bike trails', 'enduro mtb', 'mountain biking', 'eastern states cup race arrowhead', 'arrowhead esc race', 'claremont cycle depot', 'claremont cycles', 'nemba', 'mtbing in new hampshire', 'dirtlab usa', 'arrow head bike trails', 'arrowhead enduro trails', 'mtb', 'claremont nh']",0.977
UCaPrv_BwRFvpIsSnXSmGt0w,On the chase with the Trails & Ales crew! | Mountain Biking Breakheart Reservation,On the chase with the Trails Ales crew Mountain Biking Breakheart Reservation,RHQHmosVY_k,2021-06-23T19:00:06Z,2356,False,100,39,13:15,"Breakheart Reservation is a hidden gem just North of Boston.  Much like most North Shore trail systems, it can be a bit confusing and mind the hikers, but it's an absolute blast if you can find a proper tour guide.  The trails are riddled with janky tech and even some wild wooden features, but expect to earn your turns with punchy climbs and don't expect any fast flow trails.  

Enjoy the video and be sure to leave a comment below and subscribe for more! 

#BreakheartReservation #MTBMA #NEMBA #MTB #EnduroMTB

Strava Activity: 
https://www.strava.com/activities/5263007164

Check out this link to see the Nobl Carbon Wheels I run: https://bit.ly/2VnRga7

Instagram:
https://www.instagram.com/mtbtravelreview/

Facebook:
https://www.facebook.com/MTBTravelReview/

Links to the full G-Form pad line up that I use below! 
(Disclaimer: As an Amazon Associate I earn from qualifying purchases.)

Eline Knee Pads: https://amzn.to/37riiE2
Eline Elbow Pads: https://amzn.to/37riiE2
Pro-X2 Knee Pads: https://amzn.to/37riiE2
Pro-X2 Elbow Pads: https://amzn.to/3ubHice
Pro-X Compression Shirt: https://amzn.to/3bjwVKq
Men's Elite Bike Liner Shorts: https://amzn.to/2OOh1Ao
Elite Knee Guard: https://amzn.to/3k239hA
Pro Trail Gloves: https://amzn.to/3doK9IS
Sorata Trail Gloves: https://amzn.to/37nrB7T","['mtb travel review', 'Mountain bike travel review', 'breakheart reservation', 'mountain biking', 'mountain bike', 'nemba', 'best mountain bike trails in new england', 'top mountain bike trails in new england', 'mountain bike breakheart reservation', 'mountain biking near boston', 'mtbma', 'enduro mtb', 'dirtlab', 'mountain bike video', 'mtb video', 'mtb', 'project northeast', 'dh mtb', 'enduro mountain biking', 'east coast mtb', '29 inch mountain bike', 'mountain bike trails in massachusetts', 'new england mtb']",0.9884
UCaPrv_BwRFvpIsSnXSmGt0w,"Alcoholism, Anxiety, & Mountain Bikes | This Is My Story",Alcoholism Anxiety Mountain Bikes This Is My Story,Zp2UEOJtZf0,2021-05-28T17:00:14Z,3204,False,306,112,15:53,"Many people know that I am an avid mountain biker, but not many people know my story or how mountain bikes have changed my life.  This video was not easy to make, and even harder to post, but my only hope is that it helps someone out there who is suffering with alcoholism or addiction of any kind.  If you know someone who is struggling, I urge you to take the time and listen to their story if they are willing to tell it.  It's not an easy battle.  I hope you enjoy the video and as always, keep riding.","['mtb travel review', 'Mountain bike travel review', 'alcoholism', 'anxiety', 'recovery', 'mountain biking saved my life', 'mountain biking', 'mountain bike', 'how to fight anxiety', 'how to get sober', 'the road to recovery', 'sobriety', 'how to stay sober', 'mountain biking anxiety', 'fighting anxiety', 'cycling saved my life', 'bikes and anxiety', 'alcoholism anxiety and mountain bikes', 'why i ride', 'struggling with sobriety', 'stay sober']",0.9991
UCaPrv_BwRFvpIsSnXSmGt0w,"SPEED, LOAM, & FLOW | Featuring Liam McMahon",SPEED LOAM FLOW Featuring Liam McMahon,6ztjjmhVANw,2021-05-24T18:36:40Z,1342,False,75,18,5:23,"Rider: Liam McMahon ( IG: https://www.instagram.com/liammcmahon642/ )
Age: 18
Home Base: Massachusetts
Rider Support: Cycle Craft Fitness, Buzzards Bay Bikes, ODI Grips
Filming Location: Pine Hills - Plymouth, MA

Thanks for watching and be sure like and subscribe for more!

Cycle Craft Fitness: https://cyclecraftfitness.com/

Instagram:
https://www.instagram.com/mtbtravelreview/

Facebook:
https://www.facebook.com/MTBTravelReview/

Links to the full G-Form pad line up that I use below! 
(Disclaimer: As an Amazon Associate I earn from qualifying purchases.)","['mtb travel review', 'Mountain bike travel review', 'cycle craft fitness', 'speed loam & flow', 'enduro mtb', 'pine hills mtb', 'pine hills massachusetts', 'pine hills jumps', 'fast mountain bike', 'mountain biking video', 'buzzards bay bike shop', 'enduro mountain bike video', 'mountain bike film', 'mtb rider feature', 'mountain bike movie', 'enduro mountain biker']",0.9336
